,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,true_label,predicted_proba,predicted_label,confidence,age_group,confidence_band
125841,0.274461408,37,0,0.833974135,2860.0,8,0,1,0,3.0,0,0.024827927350997925,0,0.9751720726490021,25-40,"(0.95, 1.0]"
87893,0.562347588,61,0,0.51210842,4500.0,12,0,2,0,0.0,1,0.04194650650024414,0,0.9580534934997559,60+,"(0.95, 1.0]"
26437,0.005724877,76,0,979.0,,10,0,1,0,0.0,0,0.0032824787311255934,0,0.9967175212688744,60+,"(0.95, 1.0]"
29797,0.0,47,0,0.102294885,6666.0,6,0,1,0,3.0,0,0.008846752718091011,0,0.991153247281909,40-60,"(0.95, 1.0]"
68129,0.379690578,50,0,0.49241764,5736.0,13,0,1,0,2.0,0,0.02912355549633503,0,0.970876444503665,40-60,"(0.95, 1.0]"
127587,0.02612616,56,0,5013.0,,19,0,3,0,2.0,0,0.015016841143369675,0,0.9849831588566303,40-60,"(0.95, 1.0]"
24048,0.243502599,38,0,0.394521096,5000.0,4,0,1,0,2.0,0,0.020404205285012723,0,0.9795957947149873,25-40,"(0.95, 1.0]"
83769,0.969433748,64,0,0.220149658,9220.0,5,0,0,0,0.0,0,0.03749723359942436,0,0.9625027664005756,60+,"(0.95, 1.0]"
142329,0.982229402,51,0,4865.0,,13,0,2,0,0.0,1,0.090633824467659,0,0.909366175532341,40-60,"(0.9, 0.95]"
91274,0.283916634,26,0,0.447171097,4400.0,13,0,1,0,2.0,0,0.05420183315873146,0,0.9457981668412685,25-40,"(0.9, 0.95]"
5243,0.157489883,81,0,0.431251922,3250.0,18,0,1,0,0.0,0,0.016889555752277373,0,0.9831104442477226,60+,"(0.95, 1.0]"
30938,0.353738474,65,0,0.379633902,6500.0,6,0,1,0,0.0,0,0.01289641223847866,0,0.9871035877615213,60+,"(0.95, 1.0]"
14368,0.664335664,43,0,342.0,,2,1,0,0,0.0,1,0.30412510633468626,0,0.6958748936653137,40-60,"(0.6, 0.7]"
51476,0.295283328,26,0,0.156659848,8310.0,5,0,0,0,0.0,0,0.02105698883533478,0,0.9789430111646652,25-40,"(0.95, 1.0]"
58876,0.0,38,0,0.761408882,3264.0,4,0,1,0,0.0,0,0.015254284255206585,0,0.9847457157447934,25-40,"(0.95, 1.0]"
41922,0.144340891,48,1,2.182348043,1200.0,10,0,1,0,2.0,0,0.0676615945994854,0,0.9323384054005146,40-60,"(0.9, 0.95]"
122996,0.290721541,47,0,0.379842304,5833.0,10,0,2,0,2.0,0,0.020981269143521785,0,0.9790187308564782,40-60,"(0.95, 1.0]"
178,0.068335151,75,0,0.010927876,10065.0,9,0,0,0,0.0,0,0.008673119172453881,0,0.9913268808275462,60+,"(0.95, 1.0]"
9433,0.117484754,45,0,0.506981555,5800.0,9,0,1,0,3.0,0,0.013190572150051594,0,0.9868094278499484,40-60,"(0.95, 1.0]"
86161,0.164512615,52,0,1.683518995,3500.0,15,0,2,1,2.0,0,0.12595675885677338,0,0.8740432411432266,40-60,"(0.85, 0.9]"
37076,0.920226654,41,0,0.460051352,6620.0,8,0,1,0,1.0,0,0.07383751720190049,0,0.9261624827980995,40-60,"(0.9, 0.95]"
109986,0.9999999,67,0,0.729708117,2500.0,6,0,1,0,0.0,0,0.03749723359942436,0,0.9625027664005756,60+,"(0.95, 1.0]"
5751,0.9999999,25,0,0.427350427,350.0,1,0,0,0,0.0,0,0.05940241739153862,0,0.9405975826084614,<25,"(0.9, 0.95]"
41382,0.011542937,54,1,0.13830452,4800.0,12,0,1,0,3.0,0,0.04099769368767738,0,0.9590023063123226,40-60,"(0.95, 1.0]"
61878,0.0,61,0,0.195944016,3500.0,6,0,1,0,0.0,0,0.009101714473217726,0,0.9908982855267823,60+,"(0.95, 1.0]"
129716,0.9999999,51,0,0.332189068,3786.0,3,0,1,0,0.0,0,0.07092432752251625,0,0.9290756724774838,40-60,"(0.9, 0.95]"
102880,0.058761249,79,0,29.0,,3,0,0,0,0.0,0,0.003947504796087742,0,0.9960524952039123,60+,"(0.95, 1.0]"
143221,0.704481867,42,0,0.649631566,8413.0,22,0,2,0,2.0,0,0.11650154143571853,0,0.8834984585642814,40-60,"(0.85, 0.9]"
129550,0.082588945,74,0,660.0,,11,0,0,0,0.0,0,0.008883352298289538,0,0.9911166477017105,60+,"(0.95, 1.0]"
135454,0.0,27,0,0.397200933,3000.0,7,0,1,0,0.0,0,0.03269390650093555,0,0.9673060934990645,25-40,"(0.95, 1.0]"
127351,0.981638033,38,0,0.532429379,4424.0,9,0,1,0,4.0,0,0.13951600193977357,0,0.8604839980602265,25-40,"(0.85, 0.9]"
99344,0.007258341,61,0,0.107460754,6178.0,8,0,1,0,1.0,0,0.003907392080873251,0,0.9960926079191268,60+,"(0.95, 1.0]"
112072,0.23279224,53,0,0.236119737,8050.0,9,0,2,0,0.0,0,0.017622299678623676,0,0.9823777003213763,40-60,"(0.95, 1.0]"
14042,0.099562591,23,0,0.004998078,2600.0,3,0,0,0,0.0,0,0.020397740602493285,0,0.9796022593975067,<25,"(0.95, 1.0]"
104889,0.001856878,45,0,0.246097138,4611.0,2,0,1,0,0.0,0,0.004141258727759123,0,0.9958587412722408,40-60,"(0.95, 1.0]"
390,0.466334165,34,2,0.007495315,3201.0,3,0,0,0,0.0,0,0.13566904962062837,0,0.8643309503793717,25-40,"(0.85, 0.9]"
57823,0.005033166,48,0,0.00675823,4586.0,5,0,0,0,5.0,0,0.011531604640185832,0,0.9884683953598141,40-60,"(0.95, 1.0]"
80122,0.21290522,61,0,0.409099431,16000.0,14,0,4,0,2.0,0,0.025888919457793237,0,0.9741110805422067,60+,"(0.95, 1.0]"
82434,1.030521726,65,0,889.0,,3,0,1,0,0.0,0,0.050224798172712325,0,0.9497752018272877,60+,"(0.9, 0.95]"
130357,0.015529353,83,0,28.0,,9,0,0,0,0.0,0,0.009171958733350038,0,0.9908280412666499,60+,"(0.95, 1.0]"
4119,0.476356933,36,0,0.683967705,1733.0,7,0,0,0,3.0,0,0.04926791936159134,0,0.9507320806384086,25-40,"(0.95, 1.0]"
112834,0.265736776,41,0,0.203818828,6755.0,6,0,1,0,3.0,0,0.013695669732987881,0,0.9863043302670121,40-60,"(0.95, 1.0]"
43568,0.828421293,42,2,0.428946382,5333.0,6,0,2,0,0.0,1,0.2295545369386673,0,0.7704454630613327,40-60,"(0.7, 0.8]"
31208,0.149053992,54,0,11692.0,,13,0,3,0,0.0,0,0.020107561163604258,0,0.9798924388363958,40-60,"(0.95, 1.0]"
33266,0.223552244,48,0,616.0,,18,0,0,0,0.0,0,0.035139020159840585,0,0.9648609798401594,40-60,"(0.95, 1.0]"
140139,0.204171217,42,0,1828.0,,9,0,1,0,0.0,0,0.011626160144805909,0,0.9883738398551941,40-60,"(0.95, 1.0]"
117693,0.232102515,63,0,0.20933201,7050.0,5,0,2,0,1.0,0,0.009474780410528183,0,0.9905252195894718,60+,"(0.95, 1.0]"
40667,0.051784419,45,0,0.048538755,3934.0,14,0,0,0,0.0,0,0.013415408320724964,0,0.986584591679275,40-60,"(0.95, 1.0]"
136996,0.166946401,71,0,0.190553281,10500.0,14,0,2,0,0.0,0,0.009840061329305172,0,0.9901599386706949,60+,"(0.95, 1.0]"
7799,0.045337046,65,0,0.214896392,6900.0,22,0,1,0,0.0,0,0.010486930422484875,0,0.9895130695775152,60+,"(0.95, 1.0]"
37296,0.316922198,64,0,2593.0,,8,0,1,0,0.0,0,0.008001898974180221,0,0.9919981010258198,60+,"(0.95, 1.0]"
124522,0.720249045,37,0,0.608956854,1830.0,18,0,0,0,3.0,0,0.18169839680194855,0,0.8183016031980515,25-40,"(0.8, 0.85]"
73709,0.051311663,83,0,0.368421053,3400.0,6,0,1,0,0.0,0,0.0076024230569601055,0,0.9923975769430399,60+,"(0.95, 1.0]"
84969,0.959831608,48,0,1398.0,,7,0,1,0,0.0,1,0.08294873982667923,0,0.9170512601733207,40-60,"(0.9, 0.95]"
47033,0.169069632,71,1,0.216129032,6199.0,16,0,2,0,0.0,0,0.040251970291137695,0,0.9597480297088623,60+,"(0.95, 1.0]"
46969,0.74784189,30,0,0.382683658,2667.0,7,0,1,0,1.0,0,0.06768141463398933,0,0.9323185853660106,25-40,"(0.9, 0.95]"
21108,0.149378363,68,1,0.023018436,9600.0,5,0,0,0,0.0,0,0.03292936980724335,0,0.9670706301927566,60+,"(0.95, 1.0]"
52416,0.407659473,51,0,0.097403645,6200.0,5,0,0,0,0.0,0,0.032894864678382874,0,0.9671051353216171,40-60,"(0.95, 1.0]"
33615,0.215692492,65,1,0.088186277,21000.0,11,0,0,0,1.0,0,0.038190650194883345,0,0.9618093498051167,60+,"(0.95, 1.0]"
33491,0.086460903,64,0,0.122699387,325.0,3,0,0,0,0.0,0,0.00832710498943925,0,0.9916728950105608,60+,"(0.95, 1.0]"
30792,0.108554698,50,0,0.192713077,7684.0,9,0,1,0,0.0,0,0.009840061329305172,0,0.9901599386706949,40-60,"(0.95, 1.0]"
636,0.883182488,49,0,0.183736947,4500.0,18,0,0,0,2.0,0,0.14945484846830367,0,0.8505451515316963,40-60,"(0.85, 0.9]"
54158,0.936857318,32,1,2131.0,,18,0,0,0,1.0,1,0.2696256756782532,0,0.7303743243217469,25-40,"(0.7, 0.8]"
133580,0.894240485,48,2,1.886869605,2200.0,11,1,1,0,0.0,1,0.4902354061603546,0,0.5097645938396453,40-60,"(0.5, 0.6]"
136963,0.9999999,58,0,1735.0,,4,4,2,0,0.0,0,0.41133707761764526,0,0.5886629223823547,40-60,"(0.5, 0.6]"
125050,0.551731542,51,0,0.418554884,7943.0,10,0,1,0,0.0,0,0.04737988412380219,0,0.9526201158761978,40-60,"(0.95, 1.0]"
100942,0.322190835,31,2,0.049708605,2916.0,6,0,0,0,0.0,1,0.13367498219013213,0,0.8663250178098678,25-40,"(0.85, 0.9]"
66720,0.094700196,31,0,0.037981009,2000.0,7,0,0,0,0.0,0,0.018217952735722066,0,0.981782047264278,25-40,"(0.95, 1.0]"
56436,0.013087754,81,0,18.0,,14,0,0,0,,0,0.007044426165521145,0,0.9929555738344789,60+,"(0.95, 1.0]"
79618,0.40596395,50,2,0.943392466,5016.0,8,0,3,0,0.0,0,0.2295545369386673,0,0.7704454630613327,40-60,"(0.7, 0.8]"
47632,0.994011976,29,1,0.117265886,4783.0,7,0,0,0,0.0,0,0.16430052518844604,0,0.8356994748115539,25-40,"(0.8, 0.85]"
126553,0.9999999,30,1,0.155211197,4000.0,2,1,0,0,0.0,1,0.3176153302192688,0,0.6823846697807312,25-40,"(0.6, 0.7]"
35501,0.007459359,61,0,0.332266756,11875.0,19,0,2,0,1.0,0,0.009449494443833828,0,0.9905505055561662,60+,"(0.95, 1.0]"
106071,0.588223636,37,0,4540.0,,9,0,2,0,0.0,0,0.0668251059949398,0,0.9331748940050602,25-40,"(0.9, 0.95]"
8399,0.026069485,70,0,2673.0,,11,0,2,0,0.0,1,0.004749239282682538,0,0.9952507607173174,60+,"(0.95, 1.0]"
105804,0.151987841,52,0,0.304881374,11000.0,6,0,1,0,2.0,0,0.007869860529899598,0,0.9921301394701004,40-60,"(0.95, 1.0]"
15746,0.157674651,66,0,675.0,,8,0,0,0,0.0,0,0.009840061329305172,0,0.9901599386706949,60+,"(0.95, 1.0]"
130983,0.199129079,27,0,0.308633583,1470.0,9,0,0,0,0.0,0,0.04432535022497177,0,0.9556746497750283,25-40,"(0.95, 1.0]"
92027,0.203031023,41,0,2474.0,,7,0,1,0,,0,0.011207470297813415,0,0.9887925297021866,40-60,"(0.95, 1.0]"
18109,0.409565489,51,0,0.420381635,12000.0,22,0,1,0,0.0,0,0.04344939962029457,0,0.9565506003797054,40-60,"(0.95, 1.0]"
10351,0.154836521,56,0,268.0,,10,0,0,0,0.0,0,0.016986309736967086,0,0.9830136902630329,40-60,"(0.95, 1.0]"
60961,0.805198515,68,0,0.550922761,1462.0,4,0,1,0,0.0,0,0.03526075407862663,0,0.9647392459213734,60+,"(0.95, 1.0]"
27683,0.967387975,80,0,1.715938979,1900.0,16,0,2,0,1.0,1,0.115362548828125,0,0.884637451171875,60+,"(0.85, 0.9]"
119743,0.962347442,30,1,0.033784508,28000.0,6,0,0,0,2.0,1,0.21599231660366058,0,0.7840076833963394,25-40,"(0.7, 0.8]"
41431,0.019068757,39,0,0.481903619,5000.0,12,0,1,0,1.0,0,0.013602171652019024,0,0.986397828347981,25-40,"(0.95, 1.0]"
40642,0.886787623,29,0,0.578736877,6000.0,10,0,1,0,4.0,1,0.12264469712972641,0,0.8773553028702736,25-40,"(0.85, 0.9]"
88692,0.498135729,38,0,0.478754338,10660.0,12,0,2,0,4.0,0,0.054141443222761154,0,0.9458585567772388,25-40,"(0.9, 0.95]"
19260,0.049701002,29,0,1.151061174,800.0,6,0,1,0,0.0,0,0.011407432891428471,0,0.9885925671085716,25-40,"(0.95, 1.0]"
49414,0.0,56,1,0.296459778,11100.0,11,0,2,0,3.0,0,0.038927394151687625,0,0.9610726058483123,40-60,"(0.95, 1.0]"
50909,0.365356839,45,0,0.351316157,10750.0,6,0,2,0,0.0,0,0.017206961289048195,0,0.9827930387109518,40-60,"(0.95, 1.0]"
26686,0.163499592,46,0,1526.0,,3,0,1,0,0.0,0,0.01111291479319334,0,0.9888870852068067,40-60,"(0.95, 1.0]"
43003,0.242039741,38,0,0.394555645,6244.0,7,0,1,0,3.0,0,0.01837827917188406,0,0.9816217208281159,25-40,"(0.95, 1.0]"
149977,0.000627439,76,0,60.0,,5,0,0,0,0.0,0,0.0030944621190428733,0,0.9969055378809571,60+,"(0.95, 1.0]"
65428,0.538557422,67,0,1.169680929,6800.0,6,0,2,0,0.0,0,0.03186703100800514,0,0.9681329689919949,60+,"(0.95, 1.0]"
4098,0.183382489,58,0,1875.0,,10,0,1,0,0.0,0,0.007811292167752981,0,0.992188707832247,40-60,"(0.95, 1.0]"
118366,0.0414876,48,0,0.184191666,9766.0,6,0,2,0,2.0,0,0.008667364716529846,0,0.9913326352834702,40-60,"(0.95, 1.0]"
87246,0.124861254,48,2,0.328836902,10600.0,15,0,1,0,2.0,0,0.08042477518320083,0,0.9195752248167992,40-60,"(0.9, 0.95]"
70114,0.9999999,29,0,0.0,,0,3,0,0,0.0,0,0.3881167769432068,0,0.6118832230567932,25-40,"(0.6, 0.7]"
75949,0.021671931,49,0,1569.0,,6,0,1,0,0.0,0,0.007478323858231306,0,0.9925216761417687,40-60,"(0.95, 1.0]"
101645,0.9999999,27,0,0.154342845,4800.0,4,1,0,0,0.0,1,0.29237560629844667,0,0.7076243937015534,25-40,"(0.7, 0.8]"
40688,0.091171953,44,0,1414.0,,12,0,1,0,0.0,0,0.009171958733350038,0,0.9908280412666499,40-60,"(0.95, 1.0]"
97897,0.999725576,53,1,0.036740815,4000.0,3,0,0,0,0.0,1,0.19873456060886383,0,0.8012654393911361,40-60,"(0.8, 0.85]"
90005,0.414840121,35,0,1379.0,,10,0,1,0,3.0,0,0.04119359850883484,0,0.9588064014911651,25-40,"(0.95, 1.0]"
13053,0.974002363,62,1,0.139018371,7293.0,5,0,0,0,0.0,0,0.12320952415466309,0,0.8767904758453369,60+,"(0.85, 0.9]"
137940,0.0,42,0,4066.0,,5,0,1,0,0.0,0,0.00822770264931023,0,0.9917722973506897,40-60,"(0.95, 1.0]"
41443,0.922164215,37,0,0.420340976,1700.0,7,0,0,0,0.0,0,0.09582483172416686,0,0.9041751682758331,25-40,"(0.9, 0.95]"
137863,0.074577045,32,1,1.193612774,500.0,7,0,0,0,1.0,0,0.05879513546824455,0,0.9412048645317554,25-40,"(0.9, 0.95]"
33767,0.011880796,41,0,0.351129774,5000.0,8,0,1,0,0.0,0,0.012134955637156964,0,0.9878650443628431,40-60,"(0.95, 1.0]"
142929,0.052032583,54,0,0.234437962,16626.0,17,0,2,0,1.0,0,0.011250880919396878,0,0.9887491190806031,40-60,"(0.95, 1.0]"
46538,0.049317061,46,0,0.199056991,14633.0,9,0,2,0,3.0,0,0.009840061329305172,0,0.9901599386706949,40-60,"(0.95, 1.0]"
8658,0.134032995,38,0,2693.0,,17,0,2,0,0.0,0,0.0255021084100008,0,0.9744978915899992,25-40,"(0.95, 1.0]"
128376,0.399808961,55,0,0.400933178,6000.0,9,0,1,0,1.0,0,0.02526652403175831,0,0.9747334759682417,40-60,"(0.95, 1.0]"
134266,0.427821728,43,0,0.448546377,6500.0,11,0,1,0,2.0,0,0.04039406254887581,0,0.9596059374511242,40-60,"(0.95, 1.0]"
111281,0.9999999,38,0,0.020337815,2900.0,2,3,0,1,2.0,0,0.5951151967048645,1,0.5951151967048645,25-40,"(0.5, 0.6]"
126605,0.008936287,72,0,0.905899751,12847.0,17,0,2,1,1.0,0,0.07794792205095291,0,0.9220520779490471,60+,"(0.9, 0.95]"
7516,0.439938278,61,0,0.389193049,4200.0,4,1,2,1,1.0,0,0.32604987621307374,0,0.6739501237869263,60+,"(0.6, 0.7]"
4388,0.115348867,49,0,0.404901762,4936.0,12,0,3,0,0.0,0,0.020501433312892912,0,0.9794985666871071,40-60,"(0.95, 1.0]"
147195,0.204816054,68,1,0.331638705,5900.0,22,0,0,0,0.0,0,0.04625528454780579,0,0.9537447154521942,60+,"(0.95, 1.0]"
136235,0.060513904,63,0,1276.0,,11,0,1,0,0.0,0,0.005169810308143496,0,0.9948301896918565,60+,"(0.95, 1.0]"
15899,0.083548001,52,0,0.47780296,7500.0,10,0,4,0,0.0,0,0.02642357274889946,0,0.9735764272511005,40-60,"(0.95, 1.0]"
125592,0.9999999,25,0,0.093209055,750.0,0,0,0,0,0.0,0,0.0870032086968422,0,0.9129967913031578,<25,"(0.9, 0.95]"
135050,0.009433019,65,0,0.100479904,3333.0,3,0,0,0,0.0,0,0.005028682621195912,0,0.9949713173788041,60+,"(0.95, 1.0]"
73636,0.547452547,23,1,611.0,,5,1,0,1,0.0,1,0.5170301020145416,1,0.5170301020145416,<25,"(0.5, 0.6]"
76753,0.012406259,36,0,0.272575808,3000.0,5,0,0,0,1.0,0,0.016331671364605428,0,0.9836683286353946,25-40,"(0.95, 1.0]"
144738,0.446105629,63,1,0.489926877,6700.0,15,0,1,0,0.0,0,0.0647622212767601,0,0.9352377787232399,60+,"(0.9, 0.95]"
3218,0.039654453,81,0,0.236587804,3000.0,7,0,1,0,0.0,0,0.003074148716405034,0,0.996925851283595,60+,"(0.95, 1.0]"
71434,0.725889951,40,0,0.575418031,5800.0,10,0,1,0,0.0,0,0.09017300456762314,0,0.9098269954323769,25-40,"(0.9, 0.95]"
15009,0.069510782,53,0,0.193473419,10326.0,10,0,2,0,0.0,0,0.010486930422484875,0,0.9895130695775152,40-60,"(0.95, 1.0]"
66012,0.024811925,47,0,2220.0,,4,0,1,0,,0,0.0033980542328208687,0,0.9966019457671791,40-60,"(0.95, 1.0]"
36593,0.335865654,47,0,0.010380623,2600.0,4,0,0,0,0.0,0,0.038927394151687625,0,0.9610726058483123,40-60,"(0.95, 1.0]"
48051,0.190980536,57,0,1586.0,,10,0,1,0,1.0,0,0.00952430972829461,0,0.9904756902717053,40-60,"(0.95, 1.0]"
80674,0.065274151,72,0,1.225257854,12700.0,20,0,6,0,0.0,0,0.06316083669662476,0,0.9368391633033752,60+,"(0.9, 0.95]"
82728,0.972172641,52,0,1.820285574,2030.0,9,0,1,0,0.0,0,0.13566904962062837,0,0.8643309503793717,40-60,"(0.85, 0.9]"
142201,0.046301013,63,0,5559.0,,9,0,4,0,,0,0.01645098179578781,0,0.9835490182042121,60+,"(0.95, 1.0]"
64691,0.097043249,48,0,0.348434453,8718.0,6,0,1,0,4.0,0,0.009840061329305172,0,0.9901599386706949,40-60,"(0.95, 1.0]"
75824,0.189615709,49,0,0.551870841,9166.0,6,0,3,0,2.0,0,0.025991504639387132,0,0.9740084953606128,40-60,"(0.95, 1.0]"
90271,0.036671782,63,0,0.30102745,6520.0,5,0,1,0,2.0,0,0.0041355214081704615,0,0.9958644785918296,60+,"(0.95, 1.0]"
3794,0.041835261,56,0,0.23980628,6400.0,9,0,1,0,0.0,0,0.0073337963782250885,0,0.9926662036217749,40-60,"(0.95, 1.0]"
51514,0.514817451,48,0,0.764411811,6400.0,19,0,1,0,1.0,0,0.10562677681446075,0,0.8943732231855392,40-60,"(0.85, 0.9]"
7836,0.006802721,60,0,0.190851144,8000.0,12,0,1,0,0.0,0,0.005733356811106205,0,0.9942666431888938,40-60,"(0.95, 1.0]"
66296,0.160126654,62,0,0.695900586,7000.0,8,0,3,0,1.0,0,0.019389926083385946,0,0.980610073916614,60+,"(0.95, 1.0]"
22177,0.064217644,59,0,333.0,,7,0,1,0,0.0,0,0.007716410141438246,0,0.9922835898585618,40-60,"(0.95, 1.0]"
17340,0.258509073,77,0,0.257820311,7000.0,15,0,1,0,0.0,0,0.016223104670643806,0,0.9837768953293562,60+,"(0.95, 1.0]"
131349,0.63375575,53,0,1.56579678,1800.0,8,0,1,0,0.0,0,0.06476446986198425,0,0.9352355301380157,40-60,"(0.9, 0.95]"
107414,0.002769178,55,0,342.0,,3,0,1,0,,0,0.004369388055056334,0,0.9956306119449436,40-60,"(0.95, 1.0]"
27565,0.180705681,50,0,0.477686541,2800.0,3,0,1,0,2.0,0,0.017622299678623676,0,0.9823777003213763,40-60,"(0.95, 1.0]"
79816,0.349333062,43,0,0.38238615,5313.0,13,0,1,0,0.0,1,0.03203574493527413,0,0.9679642550647258,40-60,"(0.95, 1.0]"
78766,0.248329437,54,0,0.035130991,15000.0,4,0,0,0,0.0,0,0.016278811544179917,0,0.9837211884558201,40-60,"(0.95, 1.0]"
126966,0.250731214,46,0,0.392194013,7916.0,19,0,1,0,0.0,0,0.029166677594184877,0,0.9708333224058151,40-60,"(0.95, 1.0]"
119732,0.249008508,29,0,0.275097784,2300.0,8,0,0,0,0.0,0,0.02669668458402157,0,0.9733033154159785,25-40,"(0.95, 1.0]"
113393,0.211893137,46,0,10773.0,0.0,8,0,4,0,0.0,0,0.04189695566892624,0,0.9581030443310737,40-60,"(0.95, 1.0]"
10761,0.606779774,62,0,0.332156973,7083.0,4,0,2,0,0.0,0,0.023439327254891396,0,0.9765606727451086,60+,"(0.95, 1.0]"
119318,0.011029969,67,0,0.21670097,3400.0,2,0,1,0,0.0,0,0.005209270352497697,0,0.9947907296475023,60+,"(0.95, 1.0]"
140723,0.079646673,73,0,0.220624797,9250.0,13,0,1,0,0.0,0,0.00683495681732893,0,0.9931650431826711,60+,"(0.95, 1.0]"
97364,0.0,60,0,0.064886214,5316.0,4,0,0,0,0.0,0,0.009581287298351527,0,0.9904187127016485,40-60,"(0.95, 1.0]"
82483,0.9999999,56,1,0.0,,1,0,0,0,0.0,0,0.13181194812059402,0,0.868188051879406,40-60,"(0.85, 0.9]"
4274,0.041970037,61,0,686.0,,6,0,1,0,0.0,0,0.005119638936594129,0,0.9948803610634058,60+,"(0.95, 1.0]"
54870,0.00042275,37,0,0.0,,4,0,0,0,2.0,0,0.008439252525568009,0,0.991560747474432,25-40,"(0.95, 1.0]"
100025,0.750181757,57,2,0.241366413,8020.0,10,0,1,0,0.0,0,0.14083797186613084,0,0.8591620281338692,40-60,"(0.85, 0.9]"
139932,0.846307385,34,6,0.629820051,3500.0,8,2,2,3,4.0,1,0.721219539642334,1,0.721219539642334,25-40,"(0.7, 0.8]"
23688,0.950739435,52,0,0.467460942,8896.0,9,0,2,0,2.0,0,0.0760485738515854,0,0.9239514261484146,40-60,"(0.9, 0.95]"
37901,0.006460639,93,0,0.000527148,7587.0,6,0,0,0,0.0,0,0.0,0,1.0,60+,"(0.95, 1.0]"
84567,0.0,26,0,104.5,1.0,2,0,0,0,0.0,0,0.00736204981803894,0,0.9926379501819611,25-40,"(0.95, 1.0]"
108239,0.074913303,55,0,0.289338361,2916.0,11,0,1,0,0.0,0,0.015522119589149952,0,0.98447788041085,40-60,"(0.95, 1.0]"
86366,0.059296721,63,0,0.220697766,2550.0,7,0,0,0,0.0,0,0.010319634154438973,0,0.9896803658455611,60+,"(0.95, 1.0]"
49442,0.170965807,27,0,25.0,0.0,1,0,0,0,2.0,0,0.016006526350975037,0,0.983993473649025,25-40,"(0.95, 1.0]"
73269,0.043052923,76,0,89.0,,5,0,0,0,0.0,0,0.003907392080873251,0,0.9960926079191268,60+,"(0.95, 1.0]"
137447,0.50356802,38,0,0.347721297,9127.0,5,0,1,0,4.0,0,0.040251970291137695,0,0.9597480297088623,25-40,"(0.95, 1.0]"
96702,0.00414624,61,0,0.08988764,16820.0,8,0,1,0,0.0,0,0.0017328287940472364,0,0.9982671712059528,60+,"(0.95, 1.0]"
130226,0.296209078,53,0,0.438146463,4833.0,15,0,2,0,1.0,1,0.03718414753675461,0,0.9628158524632454,40-60,"(0.95, 1.0]"
53989,0.135039316,41,1,0.184278193,8166.0,6,0,1,0,1.0,0,0.038927394151687625,0,0.9610726058483123,40-60,"(0.95, 1.0]"
98033,0.200483293,33,0,0.301087364,8000.0,6,0,1,0,2.0,0,0.012625380232930184,0,0.9873746197670699,25-40,"(0.95, 1.0]"
137737,0.037233656,52,3,0.539812218,8200.0,9,0,3,0,2.0,0,0.11110967844724655,0,0.8888903215527535,40-60,"(0.85, 0.9]"
105405,0.290803412,37,0,6101.0,,10,0,2,0,2.0,0,0.02981293424963951,0,0.9701870657503605,25-40,"(0.95, 1.0]"
29264,0.346942398,69,1,0.403457613,4800.0,7,0,2,0,0.0,0,0.03887868374586105,0,0.961121316254139,60+,"(0.95, 1.0]"
131635,0.707858147,30,0,698.0,,7,0,0,0,0.0,0,0.08293344527482986,0,0.9170665547251702,25-40,"(0.9, 0.95]"
7487,0.048115693,74,0,0.000371423,70000.0,3,0,0,0,1.0,0,0.0020868213847279548,0,0.9979131786152721,60+,"(0.95, 1.0]"
103441,0.015998222,63,0,0.558312655,805.0,9,0,1,0,0.0,0,0.01101260855793953,0,0.9889873914420605,60+,"(0.95, 1.0]"
6339,0.049673989,57,0,0.163151098,9291.0,12,0,2,0,1.0,0,0.008846752718091011,0,0.991153247281909,40-60,"(0.95, 1.0]"
27991,0.034552318,31,0,0.048670062,5300.0,11,0,0,0,0.0,0,0.013509963825345039,0,0.9864900361746549,25-40,"(0.95, 1.0]"
137389,0.0,36,0,0.107818636,2800.0,2,0,0,0,0.0,0,0.015652831085026263,0,0.9843471689149738,25-40,"(0.95, 1.0]"
27844,0.44874205,32,0,0.080729637,5536.0,5,0,0,0,1.0,0,0.03718414753675461,0,0.9628158524632454,25-40,"(0.95, 1.0]"
47020,0.1246441,39,0,0.010427082,7000.0,4,0,0,1,0.0,0,0.08817649185657501,0,0.9118235081434249,25-40,"(0.9, 0.95]"
121216,0.0,31,0,0.476830782,4833.0,11,0,1,0,2.0,1,0.03454131931066513,0,0.9654586806893348,25-40,"(0.95, 1.0]"
23243,0.02093215,86,1,1025.0,,12,0,1,0,0.0,0,0.02546752393245697,0,0.974532476067543,60+,"(0.95, 1.0]"
84119,0.269761739,43,0,7254.0,,15,0,2,0,0.0,0,0.033387844637036326,0,0.9666121553629636,40-60,"(0.95, 1.0]"
31222,0.373146485,70,0,0.334612924,6251.0,9,0,1,0,0.0,0,0.016408810578286647,0,0.9835911894217133,60+,"(0.95, 1.0]"
20165,0.171582842,50,0,765.0,0.0,4,0,0,0,1.0,0,0.009776354487985372,0,0.9902236455120146,40-60,"(0.95, 1.0]"
76580,0.0,46,0,0.0,,7,0,0,0,2.0,0,0.00683495681732893,0,0.9931650431826711,40-60,"(0.95, 1.0]"
